[I 241226 12:55:42 websocket_listener:48] WebSocket connection opened
[I 241226 12:55:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735197944000, 'last_traded_price': 2374820, 'subscription_mode_val': 'LTP'}
[I 241226 14:00:02 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201804000, 'last_traded_price': 2374510, 'subscription_mode_val': 'LTP'}
[I 241226 14:00:03 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201805000, 'last_traded_price': 2374495, 'subscription_mode_val': 'LTP'}
[E 241226 14:00:03 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': '241226000691159'}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 14:00:03 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201805000, 'last_traded_price': 2374555, 'subscription_mode_val': 'LTP'}
[I 241226 14:00:04 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735201806000, 'last_traded_price': 2374550, 'subscription_mode_val': 'LTP'}
[I 241226 14:06:42 websocket_listener:48] WebSocket connection opened
[I 241226 14:06:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202204000, 'last_traded_price': 2374915, 'subscription_mode_val': 'LTP'}
[I 241226 14:06:42 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202204000, 'last_traded_price': 2374885, 'subscription_mode_val': 'LTP'}
[E 241226 14:06:42 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus. Error: Internal Error. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/edis/v1/getTranStatus, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '74:e5:43:e1:3c:8c', 'Accept': 'application/json', 'X-PrivateKey': 'A1octAeU ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'orderid': {'status': True, 'message': 'SUCCESS', 'errorcode': '', 'data': {'script': 'NIFTY26DEC2425000CE', 'orderid': '241226000702207', 'uniqueorderid': 'f2000155-d52e-47de-85f0-077c7ce48d61'}}}, Response: {'message': 'Internal Error', 'errorcode': 'AB2001', 'status': False, 'data': None}
[I 241226 14:06:43 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202205000, 'last_traded_price': 2374920, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:49 websocket_listener:48] WebSocket connection opened
[I 241226 14:08:49 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202331000, 'last_traded_price': 2374920, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:50 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202332000, 'last_traded_price': 2374900, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:50 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202332000, 'last_traded_price': 2374975, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:51 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202333000, 'last_traded_price': 2374980, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:51 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202333000, 'last_traded_price': 2374960, 'subscription_mode_val': 'LTP'}
[I 241226 14:08:52 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202334000, 'last_traded_price': 2374970, 'subscription_mode_val': 'LTP'}
[I 241226 14:09:46 websocket_listener:48] WebSocket connection opened
[I 241226 14:09:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202387000, 'last_traded_price': 2375285, 'subscription_mode_val': 'LTP'}
[I 241226 14:09:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202388000, 'last_traded_price': 2375310, 'subscription_mode_val': 'LTP'}
[I 241226 14:09:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202388000, 'last_traded_price': 2375315, 'subscription_mode_val': 'LTP'}
[I 241226 14:09:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202389000, 'last_traded_price': 2375110, 'subscription_mode_val': 'LTP'}
[I 241226 14:09:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202389000, 'last_traded_price': 2375195, 'subscription_mode_val': 'LTP'}
[I 241226 14:10:14 websocket_listener:48] WebSocket connection opened
[I 241226 14:10:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202416000, 'last_traded_price': 2375235, 'subscription_mode_val': 'LTP'}
[I 241226 14:10:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202416000, 'last_traded_price': 2375125, 'subscription_mode_val': 'LTP'}
[I 241226 14:10:15 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202417000, 'last_traded_price': 2375185, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:45 websocket_listener:48] WebSocket connection opened
[I 241226 14:16:45 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202807000, 'last_traded_price': 2374810, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202808000, 'last_traded_price': 2374790, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:46 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202808000, 'last_traded_price': 2374770, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202809000, 'last_traded_price': 2374825, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:47 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202809000, 'last_traded_price': 2374785, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202810000, 'last_traded_price': 2374810, 'subscription_mode_val': 'LTP'}
[I 241226 14:16:48 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735202810000, 'last_traded_price': 2374785, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:07 websocket_listener:48] WebSocket connection opened
[I 241226 14:20:07 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203009000, 'last_traded_price': 2374560, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:08 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203010000, 'last_traded_price': 2374650, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:08 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203010000, 'last_traded_price': 2374580, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:22 websocket_listener:48] WebSocket connection opened
[I 241226 14:20:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203024000, 'last_traded_price': 2374685, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:22 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203024000, 'last_traded_price': 2374685, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203025000, 'last_traded_price': 2374690, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:23 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203025000, 'last_traded_price': 2374710, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203026000, 'last_traded_price': 2374665, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:24 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203026000, 'last_traded_price': 2374650, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203027000, 'last_traded_price': 2374670, 'subscription_mode_val': 'LTP'}
[I 241226 14:20:25 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203027000, 'last_traded_price': 2374635, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:33 websocket_listener:48] WebSocket connection opened
[I 241226 14:29:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203575000, 'last_traded_price': 2374455, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203575000, 'last_traded_price': 2374465, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203576000, 'last_traded_price': 2374570, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203576000, 'last_traded_price': 2374570, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203577000, 'last_traded_price': 2374510, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203577000, 'last_traded_price': 2374540, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203578000, 'last_traded_price': 2374560, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203578000, 'last_traded_price': 2374540, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203579000, 'last_traded_price': 2374450, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203579000, 'last_traded_price': 2374475, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203580000, 'last_traded_price': 2374430, 'subscription_mode_val': 'LTP'}
[I 241226 14:29:38 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203580000, 'last_traded_price': 2374395, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:28 websocket_listener:48] WebSocket connection opened
[I 241226 14:31:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203690000, 'last_traded_price': 2374420, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:28 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203690000, 'last_traded_price': 2374365, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203691000, 'last_traded_price': 2374020, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:29 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203691000, 'last_traded_price': 2374315, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203692000, 'last_traded_price': 2374225, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:30 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203692000, 'last_traded_price': 2374305, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203693000, 'last_traded_price': 2374320, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203693000, 'last_traded_price': 2374400, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203694000, 'last_traded_price': 2374245, 'subscription_mode_val': 'LTP'}
[I 241226 14:31:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203694000, 'last_traded_price': 2374295, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:31 websocket_listener:48] WebSocket connection opened
[I 241226 14:34:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203873000, 'last_traded_price': 2374620, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:31 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203873000, 'last_traded_price': 2374565, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203874000, 'last_traded_price': 2374535, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:32 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203874000, 'last_traded_price': 2374535, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203875000, 'last_traded_price': 2374530, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:33 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203875000, 'last_traded_price': 2374475, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203876000, 'last_traded_price': 2374530, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:34 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203876000, 'last_traded_price': 2374535, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203877000, 'last_traded_price': 2374490, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:35 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203877000, 'last_traded_price': 2374485, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203878000, 'last_traded_price': 2374575, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:36 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203878000, 'last_traded_price': 2374470, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203879000, 'last_traded_price': 2374405, 'subscription_mode_val': 'LTP'}
[I 241226 14:34:37 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735203879000, 'last_traded_price': 2374290, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:09 websocket_listener:48] WebSocket connection opened
[I 241226 14:38:09 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204091000, 'last_traded_price': 2374435, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204092000, 'last_traded_price': 2374460, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:10 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204092000, 'last_traded_price': 2374485, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204093000, 'last_traded_price': 2374600, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:11 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204093000, 'last_traded_price': 2374490, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204094000, 'last_traded_price': 2374535, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:12 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204094000, 'last_traded_price': 2374675, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:13 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204095000, 'last_traded_price': 2374640, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:13 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204095000, 'last_traded_price': 2374520, 'subscription_mode_val': 'LTP'}
[I 241226 14:38:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204096000, 'last_traded_price': 2374555, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:55 websocket_listener:48] WebSocket connection opened
[I 241226 14:41:55 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204317000, 'last_traded_price': 2374830, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:55 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204317000, 'last_traded_price': 2374860, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:56 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204318000, 'last_traded_price': 2374855, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:56 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204318000, 'last_traded_price': 2374810, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:57 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204319000, 'last_traded_price': 2374885, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:57 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204319000, 'last_traded_price': 2374775, 'subscription_mode_val': 'LTP'}
[I 241226 14:41:58 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204320000, 'last_traded_price': 2374830, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:14 websocket_listener:48] WebSocket connection opened
[I 241226 14:43:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204396000, 'last_traded_price': 2375345, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:14 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204396000, 'last_traded_price': 2375410, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:15 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204397000, 'last_traded_price': 2375320, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:15 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204397000, 'last_traded_price': 2375315, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:16 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204398000, 'last_traded_price': 2375360, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:16 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204398000, 'last_traded_price': 2375255, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:17 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204399000, 'last_traded_price': 2375290, 'subscription_mode_val': 'LTP'}
[I 241226 14:43:17 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204399000, 'last_traded_price': 2375290, 'subscription_mode_val': 'LTP'}
[I 241226 14:49:52 websocket_listener:48] WebSocket connection opened
[I 241226 14:49:52 websocket_listener:30] Raw WebSocket message: {'subscription_mode': 1, 'exchange_type': 1, 'token': '99926000', 'sequence_number': 0, 'exchange_timestamp': 1735204794000, 'last_traded_price': 2375095, 'subscription_mode_val': 'LTP'}
